Gene	Category	H2171.DMSO.18.R1.0	H2171.DMSO.18.R2.0	H2171.DMSO.18.R3.0	H2171.PRMT5.18.R1.0	H2171.PRMT5.18.R2.0	H2171.PRMT5.18.R3.0
KRAS	Other	0.281979101156978	0.209244059035129	0.296896383892871	0.230940782364504	0.394814976650125	0.388519402148715
L3MBTL1	Other	0.10946295499642	0.107333767236736	0.028121114421943	0.110638687487952	0.0825449785042406	-0.0808909090687142
L3MBTL2	Other	-0.0396296006104205	0.130880827345429	0.165283710860755	0.172134393429621	0.0524010303146881	-0.052147338676088
L3MBTL3	Other	0.278872011563233	0.00622269861609603	0.261245743268208	0.178916334174626	0.102120964678983	0.177571750801383
L3MBTL4	Other	0.395162311123392	0.196910547742566	0.307097453421497	0.246279453871551	0.209542827330711	0.246655541824839
LBR	Other	-0.0151348005157731	0.128323580138495	0.2484773981014	0.186947241488277	0.155142276353566	-0.142540378488403
LEO1	Other	0.514517046284307	0.0912016827058938	0.379830048328175	0.417441397627246	-0.00551249944584714	0.197208871161331
LIN54	Other	-0.230076042447408	-0.300934750939104	-0.275968664424704	-0.0577961179369474	0.0730079288802084	-0.100444477786658
LIN9	Other	-0.398365846053439	-0.486169164369241	-0.225323735434332	-0.242213798902334	-0.0230042397056464	-0.0145363113072203
LMO7	Other	-0.0662618125279848	-0.188117994634137	-0.00634137196961035	0.0722855931261461	-0.38857845316898	-0.0255553624469576
LNX1	Other	0.280280058882413	0.32736249507776	0.278706923791835	0.0544166276498317	0.214122816986203	0.200447563645294
LRWD1	Other	-0.0133303246053348	-0.117509145859597	-0.128470160386928	-0.0589644494896151	0.100287589325785	-0.0210957011731669
LSM4	Essential	-0.744329829015428	-0.533120805200466	-0.691906554722647	-0.925592950786925	-0.779433915687283	-0.600207894888793
LUC7L3	Other	-0.912419952984915	-0.544770853937767	-0.760552371182351	-0.319222084310836	-0.618621410556323	-0.475930272132158
MAK	Other	0.375585978157472	0.243208082199547	0.238782574269029	0.422154452887295	0.402243823553319	0.105244640526888
MALT1	Other	0.338962756833432	0.136355365484936	-0.0322083090415409	0.0888656035465287	0.286192517844225	0.202433870881045
MAP2K1	Other	-0.137784462811871	-0.171690613165854	-0.291590518385448	-0.0670642418262638	-0.0943202449574042	-0.412533169609674
MAP2K2	Other	0.172895071569213	0.503206416277266	0.319493504513386	0.0586051582196234	0.304604535650732	0.123719277531919
MAP2K4	Other	0.384144710101762	0.254022183849465	0.179112603327662	0.489031373771032	0.212506941050689	0.0598790032303767
MAP3K1	Other	0.162244968877059	0.0584891327356717	0.20721344705345	0.345669936500254	0.13936262717879	0.0587103418742293
MAP3K19	Other	-0.00641996921556714	-0.0070306615078447	-0.0838771665357524	-0.163737198560515	-0.217643020372578	-0.252244143412723
MAP3K7	Other	0.0354416316135509	0.101374261557681	0.251171037625704	0.0994551157037718	0.247899804565387	0.068211418623203
MAPKAPK2	Other	0.0869605590177413	0.139786845910383	-0.0286962195335965	0.058315031504614	-0.176974854622903	0.00617619317162996
MAPKAPK3	Other	-0.156663589515262	-0.170134245899746	-0.0739241323878533	-0.170463622408704	-0.1537235618012	-0.0611133072957735
MAX	Other	-0.050684159477584	-0.0799504286260808	0.146408258418665	-0.199878211037716	0.0426277512086953	-0.0359253617434909
MBD1	Other	-0.381768430583059	-0.482244980042847	-0.434340819613163	-0.208610390953831	-0.312975618094699	-0.329544148325724
MBD2	Other	0.103635924295818	-0.0937002974703299	0.0757208441235468	0.199012316273961	-0.0471447281055933	-0.0180592065018353
MBD3	Other	-0.0193446600562132	-0.231698049822878	-0.145262319217148	-0.179053627096754	-0.204569803508571	-0.238403534056568
MBD4	Other	0.125732819069768	0.215275131451079	-0.0557679276507414	0.199967952726797	0.270369010828119	-0.016539309592895
MBD5	Other	-0.241530553372822	0.124099700336777	0.116678590334111	-0.0447312308402938	0.0700868536796327	-0.139857236234048
MBD6	Other	0.164965462122393	-0.159677881934305	0.196827376495455	-0.0608680499317748	0.0255461941566907	0.122682430669864
MBIP	Other	0.0514755490446467	0.151464366470364	0.066336213464032	0.146931811091353	-0.0606478134494237	0.157309990362099
MBTD1	Other	0.238736565344234	0.280644957094048	0.106224280713058	0.00786877564191227	-0.093502255187012	-0.181743247786779
MDM2	Other	0.34039189965905	0.119849465110519	0.236999596038473	0.451981490075242	0.297004309857521	0.131698870097092
MDM4	Other	0.0201810346211067	0.350946155106855	0.0412966092551242	0.12933617962897	0.260378746266007	0.0364406078168623
MEAF6	Other	0.341171219704805	0.18854463121604	0.268791613700449	0.485555008779244	0.367255192102712	0.128770355935135
MECP2	Other	-0.00789398179769475	-0.00427581045024211	-0.0232235378828861	0.120609806913499	-0.102451992231411	0.0846796755998914
MED12	Other	0.652796285448329	0.626472924748394	0.735921385652362	0.699374664391636	0.426092650349504	0.606941936546259
MED19	Other	0.950055984980344	0.991563587980865	1.246147247973	0.933106979810433	0.780791776000902	0.956159928358426
MEN1	Other	-0.116996430772379	-0.344458373188621	0.0245920450296669	-0.0779542821623012	-0.352950582875088	0.0571952952120789
MET	Other	0.151502937540061	0.153774967293823	0.217018211868737	-0.0798094633361568	0.289224635675622	0.0597778494036151
METTL1	Other	0.299144944238624	0.301078957728013	0.192138044992867	0.151691504989335	0.277411753478939	0.0850193628546348
METTL10	Other	0.131392022963815	0.142716028184102	0.0540789367417131	0.312165154975502	0.22719166331729	0.107310805396025
METTL12	Other	0.146931794219102	0.130317687957018	0.158045582496641	0.13994709574532	0.172145753062444	0.0573621797121303
METTL13	Other	-0.0703322493414275	0.0362073816117109	-0.0190084031892223	-0.0464781303025767	0.0659277435271213	-0.0169553854919515
METTL14	Other	-0.277314757534916	-0.451913282492731	-0.208275244901628	0.118857342395348	0.168960096890671	0.117412201220111
METTL15	Other	0.34120076816094	0.285313139282744	0.222877067658446	0.408538633525042	0.229570311483118	0.236544583001559
METTL16	Other	0.131412620513886	-0.0898437851557393	-0.0393444516710699	-0.0663388140884418	-0.166142248255587	-0.0405689553666034
METTL17	Other	-0.0617162306266398	-0.0358753399845417	-0.0261788821722613	-0.147426160726404	-0.0779584327471501	-0.126498121756709
METTL18	Other	0.0943853162550819	0.419713696830971	-0.0283807391106511	0.249487500715156	0.313263866204715	0.0929811870551474
METTL20	Other	-0.121651141979611	0.135259838573043	0.180689320516129	0.0814169384467596	0.187225013171511	0.2084528908563
METTL21A	Other	0.123662424472128	0.0233009378543955	-0.0722506152184728	0.133106412282396	0.168321686251009	-0.00271834250940118
METTL21B	Other	0.0942381060662609	0.0946468454334738	0.0317667731362697	0.0291899209001872	0.274232900666494	0.061021747792336
METTL21C	Other	0.178516780246419	0.191379537717839	0.122495819446799	0.0828467327808559	0.142191218388399	0.173625553929173
METTL22	Other	0.475908920287872	0.0581567605431638	0.138590513751584	0.34844224851907	0.338675952565582	0.383038492454093
METTL23	Other	0.0158819313973781	0.356874007068912	0.174852391406686	0.167668176783256	0.280566814697558	0.196037111415617
METTL24	Other	-0.113313441022789	0.0881310130208582	0.0991578324261866	-0.0244390277190928	0.107381256379464	0.0936196195937715
METTL25	Other	0.209817927165015	0.253779068859915	0.0631733138734921	0.2152145949627	0.050288169119159	0.442000819452412
METTL2A	Other	-0.0947555107299738	-0.133778864028678	-0.17888088876079	-0.0669261062762458	0.0354088015769395	-0.0274036589217858
METTL3	Other	-0.634363452218741	-0.36130838032711	-0.681917327435044	-0.222212844562665	0.0558446330503354	-0.385909618762473
METTL4	Other	0.431324234507982	0.293074104532096	0.23122622114202	0.47036932762052	0.21117232617614	0.311763593474116
METTL5	Other	0.447437598899236	0.166173802687592	0.206221367060173	0.195604612401039	0.407740461674296	0.44804557632939
METTL6	Other	0.0172588659999838	-0.141339096825941	-0.158975027028208	-0.0966809929457682	-0.362013303943104	0.004516611049424
METTL7A	Other	0.14438132010287	0.018211482291687	0.00017695379378857	0.140829620911639	0.201507382888247	0.266930692569229
METTL8	Other	0.211880187150411	0.291846117873322	0.343594311818109	-0.0600889793352989	0.373806713171791	0.172242723696021
METTL9	Other	0.232664255367055	0.240974891325128	0.207540103241234	-0.0114544824626096	0.238821374435226	0.242719342944896
MGEA5	Other	0.529070538133873	0.704402375385773	0.607463688815735	0.500273519101021	0.710119571658107	0.459787278007645
MGRN1	Other	0.144050865360536	-0.0477127742744372	-0.0651583663505051	0.17833917180811	-0.122469001177053	0.0667490995019366
MIB1	Other	0.00577007316806765	0.0648216813065607	0.0302238196406076	0.127103415341373	0.101932517451794	-0.231015524543047
MIB2	Other	-0.126134258118232	-0.129163146316577	-0.21410251849382	0.0476033400325009	0.0934030263119638	-0.0196008900824157
MINA	Other	-0.116473611971193	0.146834463043445	0.241602804234337	-0.010802990779099	0.150337763326785	0.116283045254432
MLH1	Other	-0.283074159223104	0.0554159971016052	0.0757622072924168	-0.0243459237396684	0.0809003688794981	0.123197031457186
MLLT1	Other	0.0777110261994763	-0.0394050693109711	0.133796443151493	-0.0381231430138642	-0.0456882536263331	0.0415088627029334
MLLT10	Other	0.426841031267535	0.155014079153319	0.455874953994299	0.499266876846446	0.448729430973534	0.139678087694888
MLLT3	Other	0.136256953755112	0.456281971490501	0.254424514900473	0.125224833719561	0.270979107371188	0.239070658003623
MLLT6	Other	-0.372568154209346	-0.129667776992483	-0.128616815401214	-0.532714867348925	-0.359189849693243	-0.423133962405487
MORF4L1	Other	-0.328671567350641	0.00394977621503133	-0.00294047433079827	0.124987529064276	0.221180849568854	0.20607390384927
MORF4L2	Other	-0.0584087403269172	-0.19809453689027	0.0193288797793969	-0.129992284871672	-0.0151459710112969	0.208824171440162
MPHOSPH8	Other	-0.317674697029822	-0.343100937443917	-0.247497747738011	-0.111587987273383	-0.19429480508789	-0.36172521724123
MRGBP	Other	0.279298196639463	0.189159393597633	0.165612283065701	0.349491453962479	0.286647402243076	0.00532719331232606
MSH2	Other	0.173180796080099	0.026227564764526	0.153143803595446	-0.0380298785026533	0.13063344137327	0.0353522283010928
MSH6	Other	0.083605356428438	0.0470423090262245	0.211518524823552	0.241577230296421	0.0830776219494019	-0.0315285137100427
MSL1	Other	-0.20041236339812	-0.301163142945307	-0.176304806392177	-0.302698387970455	-0.0998976483456868	-0.116941040792399
MSL2	Other	-0.160249071265147	-0.182528218961248	-0.373939736245118	-0.0705010152868968	-0.352154904798647	-0.267154562566349
MSL3	Other	0.331283796191271	0.169848944087543	0.264310290310135	0.195157650191404	0.15026122811883	0.1962948790839
MTA1	Other	0.18870382729776	0.0329742868110405	0.0857479889357472	0.227564833708868	-0.0235336959916546	-0.103175533727483
MTA2	Other	-0.275149991943731	-0.0360472046982882	-0.0761888862459883	0.0504902871627126	0.151991625548331	0.110175222741501
MTA3	Other	0.246992449699837	0.256115474550988	0.151773222262237	0.186089096076352	0.112011987794472	0.295037049666275
MTF2	Other	0.360103128200677	0.288817704790776	0.399524063615156	0.275974800796864	0.237754348574369	0.255417894368313
MUM1	Other	-0.186271204370746	0.158436415218279	0.269745947050648	-0.0990969595345211	0.00900317043629522	0.218006825340305
MYB	Other	0.433222863514357	0.630063916256391	0.399836056386123	0.427709962232865	0.626962284898001	0.445022105910953
MYBL1	Other	0.279064403897481	0.357655254900959	0.458219088990896	0.152292357408544	0.230756348146759	0.231370379756521
MYBL2	Other	-0.50650747581739	-0.824199166931441	-0.600451234013503	-0.738431692528095	-0.644778980478917	-0.604347327672718
MYC	Other	-1.39669151867769	-1.09216046461974	-1.07444969175897	-0.846471875341232	-0.930054053519965	-1.11897378623366
MYCBP2	Other	-0.152055223732973	-0.129184914688707	-0.240218870333409	-0.150445162414717	0.0506702197550901	-0.0679443785603314
MYCL	Other	-0.190750490856331	-0.131688909416357	-0.141873418469236	0.00692907350338293	0.0440689322437567	0.0151661124431509
MYCN	Other	-0.00514108090412037	-0.0014905217572376	-0.187532368732052	-0.0878926201146649	0.256584077275584	-0.0590196417281036
MYD88	Other	0.01314842520236	0.143330714476675	0.176407190132949	0.0976358059298879	0.21683390989656	0.0587149634657594
MYOD1	Other	-0.0127449922501168	0.179839547792324	0.074540123651433	-0.0334295847865447	0.247747960089526	0.0273447559134487
MYSM1	Other	-0.251795465233841	-0.150400947209901	-0.0689041781354096	-0.161204219524103	-0.0428864234749247	0.0589813721918442
NAA11	Other	0.0478139460909728	-0.104964813430148	-0.325516582651968	-0.171241405054595	0.0903031307257598	-0.0905412713653405
NAA30	Other	-0.35337048788875	-0.485862671351244	-0.44152236963506	-0.515400620185677	-0.396938207931808	-0.376254671023309
NAA40	Other	-0.217922342615637	-0.254788054411594	-0.221698825174075	0.0710431825808505	-0.32846272979469	-0.158560192191287
NAA50	Other	-0.0961467660096933	-0.14728867295997	0.0926759458636796	-0.0136808285250579	0.0387825533703885	0.112981888405631
NAA60	Other	0.139647447512314	0.119539544311455	-0.129724219665179	0.24434866775626	-0.133938483711892	-0.0738424349460608
NAP1L1	Other	-0.0185620519498397	0.0145122679223362	0.1153729905692	0.177203906932829	0.0627020415167965	-0.0859234308939388
NAP1L2	Other	0.293640629471879	0.196279263962989	0.0746367720287987	0.166089818369668	0.369317935146871	0.159611341070376
NAP1L4	Other	0.0651397467907609	0.198935013271094	0.153092666847714	0.166740469657127	0.241987947880982	0.226895309277451
NAPA	Essential	0.174237884103031	0.0945280027403781	0.214491903063727	0.139169772709178	0.120253280165675	0.0555721353373398
NAT1	Other	-0.0154260919648062	0.117418010511428	0.226111698070485	-0.0693570941484009	-0.0491600354364598	-0.0718598196584765
NAT10	Other	-0.685775034334882	-0.648738586119981	-0.500957508571085	-0.371570596220506	-0.538570763128821	-0.373832250998214
NAT16	Other	0.00267697207051187	0.213014601191089	-0.0363268218573529	0.0785058229523872	0.220770751744212	0.103596811470535
NAT2	Other	0.164971873140289	0.234997717051631	0.00353798163677949	0.092398243610785	-0.0503239559898087	-0.0991342419695191
NAT6	Other	0.0324484572093068	-0.282728056152561	-0.10226645042101	-0.0688039298327758	-0.361207628680315	-0.183058465133615
NAT8	Other	0.120121920436278	0.253710255192173	0.1104440597644	0.275202135371215	0.17018606512198	0.230419117969313
NAT9	Other	0.125497355487258	0.257266014494351	0.108835909157079	-0.0143814863296206	-0.045671876283645	0.139654961347686
NCOA1	Other	0.0846315088840843	0.0147161587307724	0.236716056916344	-0.0631103439473182	0.0979670337709962	0.193392430900797
NCOA2	Other	0.297422973463572	0.316400050389963	0.210004597367688	0.200368905045561	0.217876176915682	0.0666275001887481
NCOA3	Other	0.123296329666437	0.036313380169662	-0.0682012717651929	-0.00320894060476334	0.0761170770662623	0.0328065968367373
NCOA6	Other	0.35852326578513	0.205071494853938	0.271279860026355	0.35068132047971	0.352117890930499	0.392261915174939
NCOR1	Other	0.347903193120604	0.132137779880529	0.381701103603607	0.258855057118019	0.137547133289627	0.191771414956251
NCOR2	Other	0.133617506762425	-0.203104949531112	-0.148462219359032	-0.101513884677584	0.116932450222832	-0.0347019002452385
NEDD4	Other	0.0910586841275714	-0.0397799742051591	0.225934837473042	0.116467986185751	-0.152372096434496	0.0353657296375312
NEDD4L	Other	0.365331670375663	0.305982821974425	0.219296619949483	0.382982762189073	0.422744154735258	0.448566461050645
NEK11	Other	0.172463828253173	-0.0860177255007396	-0.0851916904968559	0.207154512984661	-0.229442583188626	0.155678397951083
NEK6	Other	-0.0420950166734868	0.0671803461170234	-0.0834786154374452	-0.116068131325437	0.0922090979521984	-0.00800502176059331
NEK9	Other	0.14071579781851	0.0969003326011591	0.126487894238316	0.15768844997183	0.328820403096902	0.119134759490721
NEUROD1	Other	0.428178084985792	0.36192711994689	0.370789570647333	0.302624837115372	0.25803889013374	0.322461762622792
NF1	Other	0.448777424758462	0.338667927106151	0.196023510711817	0.440249708051197	0.322063604419226	0.297563095364805
NF2	Other	0.00463401627085435	0.0961960384024401	-0.0983233439301307	0.201633668445978	-0.298698292621041	0.166351819636507
NFE2L2	Other	0.264537187668481	-0.182743414989265	0.204551801701699	-0.0415055268924036	0.026817515372484	0.114876794438342
NFKBIE	Other	0.0321975302714022	-0.0423164306066261	-0.0571205286794796	-0.0512581313770648	-0.111210952884834	-0.120622078105984
NLK	Other	0.432083078100361	0.0434759454802423	0.150604124094041	0.392291653004156	0.247642079133587	0.267488178572989
NOTCH1	Other	-0.208136306705862	-0.0588353176070131	0.189235930774041	-0.20725107454702	-0.139423353843579	-0.0951450521309547
NOTCH2	Other	0.180148001873361	0.244268478651782	0.0152153574536349	-0.0927401072736772	0.0987790876853262	0.133473329964567
NOTCH3	Other	-0.169923749907963	-0.305372944307414	-0.115549061024408	-0.354373891280361	-0.381911785948242	-0.225226253896614
NPM1	Other	-0.152836247652976	-0.364414262563199	-0.315087598801917	-0.271928304159445	-0.350933981547946	-0.111877872812688
NRAS	Other	0.0894201657954653	-0.0850841163396377	0.0159573640048835	-0.0156784358960598	-0.04757026820546	0.0570133711253333
NSD1	Other	-0.0116654421317497	0.217270574708991	-0.0120368919791239	0.11459411530661	-0.0827608850100633	0.0703538636490932
NTMT1	Other	-0.00692132053271202	0.028940405630158	0.0599829568906051	0.0617025367799292	0.273813437997243	-0.00549886053911439
NTRK3	Other	-0.0254921600672207	0.25851417586512	-0.0536511033552905	-0.123569121510599	0.21885235836229	-0.0790522673546635
NUAK2	Other	0.0748453710732753	0.15923132799025	0.177776673557318	0.158443475040361	0.0637977939696127	0.351542781805629
NUP93	Essential	-1.04949944953812	-1.15279010148896	-1.09697359588949	-0.82639379450776	-0.71931443366374	-0.859642905328097
OGT	Other	-1.39677305293298	-1.51533506394908	-1.53297125396974	-1.70068741824909	-1.53959959100668	-1.47392082189804
ORC1	Other	-1.60069606110389	-1.58885127183989	-1.58463064893693	-1.67369501089834	-1.48461695199964	-1.54159545251699
ORC4	Other	0.19839063725518	0.0108872765929175	0.176076059004458	0.0682981869307715	0.0712919793014273	0.0368178683402265
PADI1	Other	0.308087333628367	0.219860555203649	0.129662794126138	0.266157450956734	0.0874940399298642	0.288517786716835
PADI2	Other	0.125220386805231	0.201980039002962	0.190649224569963	0.300653080777997	0.193353619932854	0.137816527061116
PADI3	Other	0.128062533535706	0.203888965947571	0.176509816198686	0.354646363969412	0.180675739593004	0.0867738304515535
PADI4	Other	-0.116105453529473	0.184871418879017	-0.0313862753495032	-0.0496688203531033	0.190763524111098	0.074453685761256
PAF1	Other	-1.00473816089201	-0.752440644496597	-0.87209905109837	-0.769453042024183	-0.873722172552333	-0.774842817424632
PAGR1	Other	0.0349123306113852	0.112749875148789	0.058348866527911	0.0327809692265346	0.101136795402321	0.0578173012944516
PARK2	Other	0.155200963883254	0.245538522015815	0.172268061516001	0.0719651066927845	0.350017875141848	0.263128561542292
PARP1	Other	0.098991591298304	0.116520036271252	0.103755798265824	0.315060881926945	-0.0100451600559583	0.170285838331945
PARP10	Other	-0.102277364022965	-0.228003396138843	-0.200518674042043	-0.187713475709881	-0.18171834110899	-0.299222389867369
PARP12	Other	0.237093722374996	0.297315748146279	0.0552181223226345	0.269585024014378	0.0342092966184795	0.159754579364833
PARP15	Other	-0.132302867974684	-0.243268086302705	0.00675566289931029	0.153633174551625	0.0127404847157577	0.0194311348763898
PARP16	Other	-0.0730005218483529	-0.182903091236352	-0.0172772920803899	-0.220249802095339	-0.123016883327206	-0.262563692878326
PARP2	Other	-0.0844536523719764	-0.205524958604215	-0.300580559622753	0.0701217322656489	-0.574633832551356	-0.366840917606591
PARP3	Other	0.310646383003258	-0.25809280944894	0.152826699485408	-0.17854655627855	0.070285737565438	0.138743661284902
PARP4	Other	0.454322867271297	0.220408122487902	0.0953706732340612	0.262383584904525	0.349136894080142	0.152953072363903
PARP9	Other	0.0235828616778198	0.226932151148926	-0.0171508012104891	0.0890262974791591	0.278232415689338	0.0690692183595005
PAX5	Other	0.26885973313352	0.129417183212074	0.124032485594161	0.190576648424851	0.204771101845523	0.338944358493197
PAXIP1	Other	0.309446928032202	0.361400625328569	0.238628371467907	0.369086276253492	0.285728686315349	0.117505447078546
PBRM1	Other	0.371892272503403	0.493274097718066	0.371713675020002	0.447110411506664	0.376927302047692	0.513338475869046
PCGF1	Other	0.177792603084555	0.129988205430303	0.167128779243819	0.156675528648695	0.0916107276482144	0.0809658278068613
PCGF2	Other	0.182965803137998	0.300181614888379	0.175062011803481	0.258726315406847	0.279493589016827	-0.0914008902896387
PCGF3	Other	0.304514800676797	0.228823329020231	0.295262974751553	0.0811136019065372	0.140223753731495	0.0967436661899669
PCGF5	Other	0.161710057212138	0.388828682067248	0.357547847784448	0.264282787523584	0.382242638669808	0.373325859804814
PCGF6	Other	-0.0595600802541084	-0.167941760688091	-0.00806583548096901	-0.198147087530547	-0.160639294311578	0.158522390392034
PDGFRA	Other	-0.158626421425188	-0.0789861421084716	0.0513245797580796	-0.087197039702774	-0.0992433361797624	-0.0325622933526164
PDGFRB	Other	0.0549586141578577	0.131525006473377	0.186379643664294	-0.105224024578762	0.105537376513806	0.0518931768016278
PDIK1L	Other	0.102170379211166	-0.00755627130022962	0.226509739996486	0.146188503537521	0.191835127087455	-0.0925372938659927
PELI1	Other	0.0378575095751012	0.200241722798239	0.0448987474896957	0.09455051000915	0.0859980880745078	0.085950259113421
PELP1	Other	-0.0254974852338967	0.0285591705518096	0.0548300877942649	-0.0940074040007356	-0.0740241406119828	0.0203172504553099
PHB	Essential	-1.22187848871401	-1.55570107596002	-1.30947029791795	-1.35857368010942	-1.17918775171553	-1.12635151100259
PHC1	Other	0.34735370721519	0.30917843951914	0.329951956317075	0.490656190257947	0.525166011323189	0.496994545795452
PHC2	Other	0.352624233095931	0.345367308978264	0.261108223100661	0.20771247867308	0.313353173043365	0.231542190457638
PHC3	Other	0.10509325891182	0.0119647894166396	0.113780388248824	0.324461954712885	-0.18702347393482	0.117823775347085
PHF1	Other	-0.514611031918557	-0.765315254637501	-0.533376762905605	-0.665558911287312	-0.634941972118217	-0.386396800547306
PHF10	Other	0.185302338116323	0.00943425151912949	0.263916996616578	0.259067187140985	0.142234705148799	0.147065528916382
PHF11	Other	0.092818096118695	0.134582669144101	0.294132360100664	0.0615302552724032	0.23493329664998	0.153782799545749
PHF12	Other	-0.412929478658732	-0.415115891751498	-0.466987150172075	-0.286392660294003	-0.579968976647096	-0.501919502356922
PHF13	Other	0.403333227997417	0.451929665863564	0.425971115896928	0.636299565093392	0.670204701055878	0.459875369555843
PHF14	Other	0.0227723733133393	0.0135108731292077	-0.0224755732866238	-0.234840996059166	0.178942280567437	-0.0580125089890785
PHF19	Other	0.0728053459414014	0.0543572732641147	-0.00573413177310655	0.211792987084318	0.0257747296087213	0.0494063851056427
PHF2	Other	-0.0683649530451415	-0.0434609542974975	-0.0200117385959473	-0.0803353533705553	-0.0351030696477888	-0.291667690933148
PHF20	Other	0.363890207046245	-0.000559437451140302	0.288235975600408	0.28454511101396	0.300218207384222	0.220230928463972
PHF20L1	Other	0.22717379406699	0.207489748860949	0.0643558375520799	0.36405821904635	0.102142513588366	0.131333317996649
PHF21A	Other	0.0945322810441552	0.149719555580359	-0.186258399040843	0.144139970588658	0.0234274725577146	0.22094312043324
PHF21B	Other	-0.0878501376427452	-0.183126095765863	0.119401142242844	0.0587215129417981	-0.240730635551446	0.273343148766368
PHF23	Other	0.579633253122437	0.521638798591527	0.549087720420279	0.478917839794275	0.298685727309494	0.741713367262781
PHF3	Other	0.0655144298662079	0.0500308936699536	0.104281415443798	-0.0942008592245196	0.0423000158457122	0.268731555480414
PHF5A	Essential	-1.60206345173453	-1.90606280808968	-1.8386514225216	-1.8214776481183	-1.75060145134551	-1.83838099655661
PHF6	Other	0.496877234201253	0.286010167722662	0.509264116224575	0.485880002017925	0.360654092073355	0.535046223702934
PHF7	Other	0.115998736723919	0.170152405868652	0.0633120879090936	0.0775711760359747	0.187147502781042	0.146286725396924
PHF8	Other	0.233866767690459	0.248311427993995	0.0765136606698848	0.157079293980314	0.356501919971104	0.219510366399016
PHIP	Other	0.11616094949638	0.266254438204361	0.456227955745482	0.123140189362788	0.121209962754085	0.306341183646978
PHOX2B	Other	0.37874286929894	-0.00700228986965007	0.24267811810066	0.124058740150479	0.252259782527234	0.223989126257239
PIAS1	Other	-0.243969163058933	-0.206636033088837	-0.310396943633541	-0.470555451881108	-0.324396860394323	-0.459241982452383
PIAS2	Other	0.133531903371544	0.347293522521246	0.134019921350385	0.306606471011572	0.254414064917111	0.260820094697606
PIAS3	Other	0.141820031134295	0.0252332757927657	0.0356329119666298	-0.124206177719227	0.120335756641956	0.00426034495971171
PIAS4	Other	0.174318660149266	-0.0623792084456589	0.0237460964276014	0.0134240008438661	-0.037495102951182	-0.0692069662549676
PIK3CA	Other	-0.0411345438407142	-0.283070501273347	-0.234567524303211	-0.298089328391753	0.183433365645808	0.115828830292929
PIK3CB	Other	0.171454014428839	0.330266936934979	0.0478026015740698	0.156386865276315	0.352967631796353	0.156506485487279
PIK3R1	Other	0.297085013677052	0.330944812030906	0.4405418040167	0.460004002962251	0.208861726159646	0.408084304500022
PJA1	Other	0.0995972195098123	0.221557413824384	0.43488981693455	0.242297879165312	0.336924777808124	0.295074582571296
PJA2	Other	0.122344157012078	0.0434465323397538	0.16386436168656	0.204001441851886	0.0432708793745431	0.0886199340407151
PLCG1	Other	0.271109349841002	0.234255424762692	0.211541528730458	0.317214135198016	0.289982501430151	0.303049119639394
POLE	Other	-2.02340827993796	-2.02614268920032	-2.11188312092502	-1.76761298240411	-1.73648342032941	-1.79307306369343
POLE3	Other	0.133543518454938	0.107932520995801	-0.141419094281444	-0.061843264153116	0.0871564877948419	0.145057213082039
POLE4	Other	0.210546659669211	0.303570613479719	0.233998862409008	0.241509041843129	0.256728466722354	0.43147520173155
POLR2A	Other	-1.48284212089841	-1.75736769381784	-1.62561034208193	-1.589448985159	-1.89718455889449	-1.58497227174782
POLR2D	Essential	-1.09459068096957	-1.01546449660718	-0.832225417640538	-1.09572459302766	-1.06406774909934	-0.750107003636485
POLR2I	Essential	-1.13687146573686	-1.14193294726778	-1.13375475966564	-1.37903459805158	-1.31444714676684	-1.13829941177431
POT1	Other	0.251286065728393	0.305977992371991	0.34871293519235	0.399235380999836	0.164485896439499	0.266846664377492
PPARGC1A	Other	0.482394460393185	0.0897081568949661	0.251971025106102	0.373671344587437	0.0778511276906647	0.119879455609787
PPM1G	Other	-0.324058284391733	-0.820365703374928	-0.563783152574055	-0.583547101413623	-0.481325210285411	-0.392317917047641
PPP2CA	Other	-1.10367696368529	-1.14428394089246	-1.29730229232353	-1.31817234332234	-1.2683661892184	-0.986834924966027
PPP2R1A	Essential	-1.6640706002343	-1.84630131279388	-2.05964347749541	-1.97593960108884	-1.83158508038512	-1.78443059484114
PPP4C	Other	-0.963539165072151	-0.942540173784077	-0.85543777008375	-1.36921385699519	-1.4042832152903	-1.4016388425546
PPP4R2	Other	-0.159185965500236	-0.252593239843164	-0.186781899897488	-0.168801852458377	-0.437527306862541	-0.00644241289422065
PRDM1	Other	0.136053669116665	0.305588246703572	-0.0485714704238629	-0.166563402458399	0.142073035532492	-0.0865642342773278
PRDM10	Other	-0.104287418751925	-0.22303441839453	-0.158042835603453	-0.115505058829166	-0.275109750995318	-0.16787508177367
PRDM11	Other	-0.0853409122550967	0.15977618579585	0.0794409011291353	-0.0902065430880923	0.00285741713730493	-0.169026661405746
PRDM12	Other	-0.0650287266833355	-0.227828078725387	-0.328660648177432	-0.199121930520631	-0.223234620024451	-0.00589593994387916
PRDM13	Nonessential	0.27185617815858	0.201858916961896	0.269394579916539	0.291644893478034	0.38866184183456	0.312375834259522
PRDM14	Nonessential	0.400066771732226	0.0187694320460961	0.193994167700112	0.376876540917126	0.262288682917393	0.212646497216673
PRDM15	Other	-0.0520722637065159	-0.0284819367258326	-0.0485866800133323	-0.0571509274999304	0.0850090426632103	-0.121339787529144
