Gene	Category	H2171.DMSO.18.R1.0	H2171.DMSO.18.R2.0	H2171.DMSO.18.R3.0	H2171.Plasmid.0.R1.0	H2171.PRMT5.18.R1.0	H2171.PRMT5.18.R2.0	H2171.PRMT5.18.R3.0
DNMT3B	Other	-0.0440113475940262	-0.136637041195736	-0.175281315246691	-0.0383556478863742	0.0146338913561429	0.15776314188541	-9.31097434082581e-05
DNMT3L	Other	0.126926927511034	0.470045185045461	0.35015277429823	0.264985104582862	0.185376293139307	0.104509782069949	0.390564125129229
DOT1L	Other	0.336949320929526	0.316411753183068	0.238757116405788	0.00870515229842954	0.416051650819691	0.334858733713164	0.30709204118511
DPF1	Other	0.134920273946914	0.203703160607254	0.213869330307405	0.315991406990929	0.206185744138541	0.195872417097778	0.294890407765663
DPF2	Other	-0.0970060573773361	0.00347663224572588	-0.124278138440296	-0.10531956033364	0.0409738395816386	-0.115628867296595	-0.109893246675975
DPF3	Other	0.233467766888368	0.153597626012581	0.149508374774742	0.185641932494778	0.198249495167711	0.163320461187373	0.133577467585827
DPY30	Other	-0.147536622759468	-0.17000649152175	-0.164242203457403	0.0548230796350046	-0.0904264740881255	-0.338444239119539	-0.334208211208504
DR1	Other	0.381347721424161	0.222403573543936	0.0987254444206328	-0.115145866884708	0.441884790405646	0.176874861005429	0.0751146231256716
DTL	Other	-0.744842071260807	-0.654205275625645	-0.81976463254411	0.0957040789728412	-0.80943859269308	-0.738364926078265	-0.735670113885633
DYNC1H1	Essential	-2.87280770136986	-2.42569725375661	-2.19451279859215	-0.48829192961767	-2.29573297299274	-2.40552484711293	-2.24378082077849
DYRK1A	Other	0.493036316235277	0.151871733398593	0.257245648532283	0.052462031199942	0.355703847984338	0.378798996620586	0.410484340874491
DYRK1B	Other	-0.0291550147331407	0.0169894767312281	0.00279352989676651	0.0510675650857117	-0.0516938838349558	-0.0548199312089809	0.204761444894098
DYRK3	Other	0.788364847659546	0.570086468136417	0.639613105769075	0.332545925382079	0.694441804520901	0.58724534555508	0.740479905088484
DZIP3	Other	0.407466441665733	0.377355717220311	0.474737125714733	0.152500200915	0.53695115121924	0.348805736716317	0.307136161871102
E2F6	Other	0.254312262603658	0.271259774243737	0.423216899503161	0.20487633676238	0.311787345203334	0.1248232519416	0.147843456948914
EAF1	Other	0.558129430910923	0.737779045064956	0.516591971173407	0.238637098866039	0.435612468623719	0.380228202002385	0.496745476669008
EAF2	Other	0.18482087362425	0.240032063148679	0.324718253207305	0.073072198769019	0.348020098482316	0.166979934658197	0.381688025332234
EED	Other	0.064950071745809	0.024568414383369	-0.126935993712769	0.212840408551117	-0.0324507353063406	-0.0494929362329803	0.289709586538583
EEF2	Essential	-1.29828969526348	-1.20226749107257	-1.18649174790761	0.133108832222049	-1.00751501066737	-0.908959156206064	-0.916243183496782
EEF2KMT	Other	0.135990328869443	0.200443021084975	0.0124890892339234	0.471777159186158	-0.101588071769449	0.164677575903556	0.112039920423076
EFTUD2	Essential	-2.02624610816201	-1.94581057571772	-1.70012280821448	-0.105225962354596	-1.97688255538972	-1.76892754219588	-1.57702374163354
EGFR	Other	0.660976229005775	0.524482090305542	0.436693418182899	0.200130339351834	0.403452170477976	0.564451552142817	0.458162651122445
EHMT1	Other	0.453982381365234	0.670169773064152	0.605524469705015	0.181410849145675	0.529010588663732	0.330373135346915	0.515285903350999
EHMT2	Other	0.439826390081033	0.298883877697626	0.309756020032489	0.0467842719318463	0.570782747127386	0.466395868852941	0.161957577729281
EID1	Other	0.127041696836778	0.22029217231602	0.12534078199571	0.15338548216088	0.272514180730789	0.189850227699848	0.0761655588258396
EID2	Other	-0.0706688687417544	0.248101360396443	-0.207707817354638	-0.0548584122402318	-0.0526970472367115	0.0599150383108467	-0.145795609185517
EID2B	Other	-0.0917660788945427	0.206061932786949	0.355596175260811	0.0924408107358141	0.110499501157727	0.113962210461862	0.257141718454498
EIF3A	Essential	-1.1907619207599	-1.17200471869084	-1.2628625267011	-0.166188970328022	-1.30734977066468	-1.14623903864629	-1.18835976868059
EIF3D	Essential	-0.0153397382929615	0.0354665198421883	-0.135699249074852	0.65669564708416	-0.13488773014089	-0.0420020014536612	0.0258332530030853
EIF3G	Essential	-1.25385490233327	-1.18613750692918	-1.22688831833152	0.307412597631759	-1.19328939286788	-1.08596481039684	-1.10257848758014
EIF3H	Other	0.618277536637165	0.75273943583188	0.668573508813378	0.600022854226426	0.52602233299057	0.406602550433008	0.504501983343524
EIF4A3	Essential	-1.95140696022259	-2.00456704973286	-2.04637336833716	0.463676625529765	-2.18160646540026	-1.79183270694134	-1.89759596445245
ELL	Other	-0.558898105834968	-0.384757426651374	-0.628562244575032	0.222783895970742	-0.780015908345472	-0.646491734110421	-0.436900847941586
ELL2	Other	-0.254771734834897	-0.131328947336327	0.0103630441987127	-0.118093739410104	-0.0879375962018397	-0.160501418983588	-0.322968894575973
ELL3	Other	0.28527604599514	0.295767812810724	0.244608210135135	0.115872499993229	0.0279840808002771	0.066967763145079	0.0927312333426323
ELP2	Other	0.274068906413786	0.253315095112538	0.228641617341468	-0.0258944251928798	0.20180311425854	0.247932564102923	0.3262547328487
ELP3	Other	0.665409096117939	0.693456841065617	0.587365065619623	0.601895914758783	0.965970622483287	0.770511969567044	0.846451925528081
ELP4	Other	0.279888883440745	0.251286055106635	0.317142876229887	0.264806771705661	0.35897982291386	0.383439151616404	0.509729798955968
ELP5	Other	-0.123734991424872	-0.1006977180197	-0.347629641209338	-0.0107772872462594	-0.0721228321317379	-0.0841964832103812	-0.0856001603336086
ELP6	Other	-0.00835288816731251	0.246875066251759	0.270645195234586	0.195969312706505	0.217380754624918	0.404074816196234	0.328344085519607
ENY2	Other	0.0287046574739125	0.128458890923992	0.0630455116687807	0.125604964267025	-0.0700227235703736	0.132835271126569	0.078088082287374
EP300	Other	1.13044559214265	1.33027104535827	1.16541928889821	-0.0837919531445719	1.00801353064252	1.45460939202174	1.14420403238684
EP400	Other	-0.0656373064390087	0.134847062508272	-0.0619058972337866	0.431374966918458	-0.202752944333875	0.107728332141324	-0.0205515804848143
EPC1	Other	0.301914381909072	0.453498069389865	0.50212598339776	0.0822302240497268	0.495310850722606	0.483060531633516	0.274471245351993
EPC2	Other	-0.58474820637617	-0.55056736415723	-0.637799781787312	-0.186205124196223	-0.556151157946709	-0.566360106030939	-0.814794446306241
ERBB2	Other	0.271166111224674	0.461651135118212	0.455078009569784	0.206745361254365	0.190872295808348	0.399348150887656	0.101900116185379
ERBB3	Other	0.318618907547758	0.211370581210145	0.119456649705032	0.319097161827745	0.220234067473287	0.199094400610804	0.198843635008084
ERCC2	Other	-0.0263636219774143	-0.128074377149064	-0.12505964486217	0.198372491468318	-0.242907948202387	-0.201413240268998	-0.174859124389994
ERCC6	Other	0.213741277943571	0.130992095518267	0.103611722451483	-0.170316853016103	-0.0645922586490256	-0.0950109447715701	-0.136178946992358
ERG	Other	0.214923610830477	-0.0324665150460831	0.418296033429956	-0.0336333953521035	-0.139988842430859	-0.00637625199464223	0.240862707860715
ESR1	Other	-0.106468403670674	-0.0683907908347171	0.0902562943554971	-0.0239503130360738	0.0459815505451738	-0.061959011306287	-0.0949384493570929
ETNK1	Other	0.265830191233999	0.0493670247359797	0.0239171463365206	0.19781847146367	0.300142585471489	0.0353441265290697	0.354362600543176
EYA1	Other	0.510252934014589	0.537930567151932	0.315358500675502	0.227808513796729	0.413624416473039	0.216225595530703	0.392424605672449
EYA2	Other	0.734839798769389	0.619328755436629	0.861778743752516	0.590049837585387	0.596710226278642	0.557491034231864	0.667819783115316
EYA3	Other	0.130544809529432	0.0367936954660408	0.104960836553328	-0.01991070891874	0.0197189560392802	0.20833960889267	0.133650380088655
EYA4	Other	0.422597222150043	0.721294195618597	0.294406297275086	0.178852066533887	0.479688746303184	0.488413891986263	0.412290573944452
EZH1	Other	0.157699264496429	-0.0735491854374328	0.109896182751334	-0.0364944739553394	0.112418049369757	-0.176044885770303	-0.044781544885146
EZH2	Other	0.562913053686385	0.520465875095859	0.663603633021407	0.23639391316667	0.698220641908902	0.395647192586814	0.311622709408132
FBXL19	Other	-0.133334373655484	-0.187082529738989	-0.0992607879484126	-0.0678080637125657	-0.0634695742717774	-0.215939555522976	-0.182039995542673
FBXL3	Other	0.426796662545395	0.12924622570313	0.328378685115997	0.00811480847751584	0.307944672216535	0.00273397442782841	0.31349584744473
FBXL6	Other	0.1085487684622	0.215528170660157	0.113069781185475	0.0904295162679586	0.187497400777753	0.0808720463215418	0.14542078234387
FBXL7	Other	0.338881953369769	0.303324634637555	0.169668278102558	0.122684275004083	0.253706314467007	0.137034534161761	0.257806521913877
FBXO10	Other	0.346218815887757	0.21817773895889	0.267406766041711	0.342007092672585	0.232980667077661	0.327964910130223	0.370287482372095
FBXO11	Other	0.43776580920529	0.393561318734582	0.410452939918269	0.238932880568701	0.35798643249692	0.410134289831915	0.550688683406576
FBXO2	Other	-0.265329043832352	0.03197345744562	-0.294572691493254	-0.210979572969625	-0.11354412146149	-0.242825287602833	-0.404338087606083
FBXO21	Other	0.475219995115724	0.668684205939947	0.465867850297542	0.442379616687681	0.350162103400069	0.338057645923045	0.38427082233643
FBXO22	Other	-0.112892900342456	-0.35456577065083	-0.210122721770924	0.305076910018904	-0.381660353312936	-0.19246022321567	0.085423608190702
FBXO25	Other	0.764507428552387	0.724945474842336	0.803770278508266	0.303286822528734	0.743564643366091	0.774464392953507	0.747457324933849
FBXO3	Other	0.130518807771436	0.0696464440728895	0.17727839771094	-0.117690272367028	0.055073908045239	0.0384209885806381	-0.137361477683461
FBXO4	Other	0.733227513946898	0.465298040190383	0.59719854490105	0.40429235269262	0.684252778548168	0.568828139276772	0.586274609443831
FBXO6	Other	0.390183148007525	0.530662281456406	0.351563653652768	0.232202340625121	0.455687780075346	0.521555636486837	0.270797262768838
FBXO7	Other	0.0888905291123862	0.134013789744304	0.14436779248342	0.0118798085769573	0.107709014045824	-0.0480562117900743	0.0996893778287099
FBXO9	Other	0.0431030731203127	-0.0244374242079473	0.0661279575927537	-0.131601579729429	-0.223561791225128	-0.0590142433303608	0.00825976953039934
FBXW11	Other	-1.89730636936378	-1.74069110937197	-1.72896237673696	0.467499961388957	-1.57900344227606	-1.39914314038697	-1.40565105047557
FBXW7	Other	-0.146233178582498	-0.265403409531932	-0.333931653700821	-0.162708131436888	-0.320170773068564	-0.330788606528768	-0.170952704871395
FGFR1	Other	0.162467192443811	0.0642616945949585	-0.0121946932861651	0.312415411725919	0.21535605190474	0.363309170327974	0.0383677869094683
FGFR2	Other	0.0744175330808208	0.351662406240265	0.328758704053255	0.178032874132579	0.15679706972526	0.306866315125287	0.482418501123115
FGFR3	Other	-0.204217214236701	-0.316406417185129	-0.0435585213563219	0.144816264797806	-0.00889649836301933	-0.142128164372148	0.104633243550343
FLT3	Other	0.279512477619045	0.166884456890173	0.165370997838973	0.256006768387285	0.340224927138047	0.0893667506912617	0.318358494905447
FMR1	Other	0.244049573089209	0.291216192463527	-0.0328414700675829	0.0609234146546889	0.196397161195957	0.348403572198183	0.0327246240798118
FOXA1	Other	0.084715815356503	-0.0663430667998441	-0.172755718772131	0.123632416237217	0.0966255729221465	0.0870583568260297	-0.192789746516137
FOXL2	Other	0.334712331341384	0.218186518552264	0.313659508101819	0.288228005133665	0.249450061259439	0.28636095589288	0.389502954091002
FRK	Other	0.379405084998802	0.217942145299194	0.358808360150016	0.113255402252487	0.487737342954364	0.340244719028342	0.373286121986937
FTO	Other	0.187868558459735	0.373147092469627	0.266100839216078	-0.0323660817515057	0.137581733623395	0.301794362889781	0.311383826571162
FTSJ3	Essential	-1.12942258195267	-1.27616939467001	-1.44399658408371	-0.346281021686061	-1.49501875526479	-1.10187731012261	-1.19495117591923
FUBP1	Other	-0.146701020836164	0.171230175176782	0.0701433700486321	0.651924330177049	0.0429996278779999	0.0220755928791444	-0.207918538309027
FXR1	Other	0.27873824697711	0.369118194568306	0.287098939961308	0.269661075192428	0.522191129517315	0.395319846130726	0.580010324121465
FXR2	Other	0.193814134381255	0.249402893774727	0.264840335323937	0.126406915435189	0.339859887367786	0.239387744588945	-0.0511356655051516
G2E3	Other	0.078252933040232	0.00727158310546399	0.166689459917894	0.120659517081243	0.119785577450842	0.110047047655826	0.135839098938488
GADD45A	Other	0.375270209861724	0.405945052371708	0.570494550590236	0.133175919020515	0.341957367975839	0.339614471373349	0.475283948864102
GADD45B	Other	0.434805076697802	0.416094879306638	0.318175942387979	0.203324947806029	0.264178708383411	0.32634920880406	0.470341440941947
GADD45G	Other	0.484357957734093	0.665050846523659	0.591181458975085	0.555484493757211	0.513406504952553	0.660261382890961	0.550239031874921
GATA1	Other	0.0456140540607254	0.0797006675271082	0.0191459310014117	-0.0301196850330378	0.231736686728024	-0.128667393669916	-0.00956864191055299
GATA2	Other	0.617215176717018	0.433605326715116	0.535428258553187	0.755509097917306	0.732381809886197	0.599639724208379	0.509857408691758
GATA3	Other	0.160813169104172	0.241599246594143	0.356357905528551	0.12126693704491	0.225285609174998	0.328940063008172	0.354740901023101
GATAD1	Other	-0.0904132453157918	-0.15876010755922	-0.154119263826891	-0.0786469361276612	-0.14877619357477	-0.152013096580944	-0.38493459379021
GATAD2A	Other	-0.269417364274613	-0.436834554127396	-0.358600556015505	0.203034457408596	-0.156702500317508	-0.465964595331105	-0.685237702293164
GATAD2B	Other	-0.0748862277963117	-0.208804087504777	-0.0953566781562783	0.0168736799918265	-0.15354020172493	0.00875363810334241	-0.107545111076333
GFI1	Other	0.293650443029056	0.386593194444846	0.32903188176639	0.237250769031851	0.268064806510604	0.299799267675467	0.314587029304604
GFI1B	Other	0.264747760858897	0.35495297956115	0.160480628195861	0.212249644061064	0.12816175987446	0.278556845199641	0.0276181477400014
GLYR1	Other	0.104987085870533	0.335858625299163	0.231159000125687	0.00697153148501839	0.087912318408516	0.0828982427554273	-0.0496060684342829
GNAQ	Other	0.52077583393833	0.328230874439936	0.432921248545496	0.380444737092844	0.58088644625967	0.540590566255264	0.455243529756133
GNAS	Other	0.162705869364558	0.130509524177135	0.188150696137406	0.238720792409414	0.118120090637307	0.212749285220915	-0.00675490593986662
GSE1	Other	0.234628555731817	0.435141404397161	0.347890949113103	0.298665957226022	0.112397769105465	0.0979252111028672	0.0782821458945312
GSG2	Other	-0.0287038975375738	0.10766604590294	-0.354813264524869	0.128115993002823	0.064139825770566	-0.0232855347713109	-0.0161649802263632
GTF2I	Other	0.327402089503361	0.306057461498792	-0.0334455369559474	0.255794260257038	0.173703188153338	0.285215200200604	-0.0784762186397875
GTF3C4	Essential	-0.395054934262845	-0.319493911971394	-0.457887052372683	-0.366440543082733	-0.251352574448269	-0.350367351487896	-0.532051555124586
H1F0	Other	-0.202452704370921	-0.192718362870646	-0.130417606442445	-0.296963483978847	0.0710694670801186	-0.240508607353045	-0.340733042711243
H1FNT	Other	-0.103096600654336	-0.0755309624645442	0.0746472061478914	-0.1755895860542	-0.180016589377794	-0.0851617698007431	0.0308391056753869
H1FOO	Nonessential	0.0503087565226616	0.124434956630144	-0.0518055541954375	0.100413745426355	0.110421299559544	0.0353737384296064	0.028649470131315
H1FX	Other	0.298799355176885	0.473120317546746	0.135528011091024	0.214242721496881	0.279409004083465	0.220779574729082	0.281302529722903
H2AFJ	Other	0.143584201060131	0.454024776409571	0.188371518712501	0.425574845338112	0.269529448170521	0.44903585020514	0.235806744841851
H2AFV	Other	0.250876728030064	0.308510088709488	0.405032512238516	0.112861053536391	0.382094470715238	0.444272339724482	0.319284549318738
H2AFX	Other	0.613491984178545	0.501577648908411	0.364643191956118	0.50561153496869	0.582101817224856	0.540304615959937	0.585063473987884
H2AFY	Other	0.200995335720287	0.114186163134367	0.366519358012106	0.15039154860358	0.283300614113453	0.11304889952337	0.244633018094849
H2AFY2	Other	-0.0464340364684174	0.128161725029026	0.18089022181283	0.0224338044430298	0.23902403461734	0.00698926461393527	0.146200792153264
H2AFZ	Other	0.195359438078936	0.0533886941606999	0.233430038492579	0.152106749783152	0.287103500215984	0.260794321298661	0.292671019500462
H2BFM	Nonessential	0.211691653652885	0.331252448451568	0.153936292957086	0.0215202261000969	0.290981959953908	0.436748197748869	0.283944638177447
H2BFWT	Nonessential	0.371182826091099	0.311615188192515	0.333677333926818	0.0649626321723942	-0.0665880553991327	0.16855874295372	0.0664909083386666
H3F3A	Other	-0.697462504046347	-0.110455835524411	-0.395235410714053	0.42948552691971	-0.574216107896857	-0.669071935067194	-0.569592992620026
H3F3B	Other	-0.146784448502089	0.103246329351965	-0.161998668478477	0.217023379087865	-0.204466777215234	-0.127855334064336	-0.0833100689394327
H3F3C	Other	0.521075361832519	0.383556516097942	0.41845367640906	0.514264677154828	0.59588898815287	0.430593572122599	0.265484488913191
HACE1	Other	0.954877304180463	0.964090892467547	0.993540191711527	0.461289836123154	0.878466103837507	0.81305941160842	0.995662485173201
HAT1	Other	0.43440308225652	0.74392176716804	0.393588957911194	0.333838664063474	0.396328950323233	0.423304717164942	0.426214295310374
HCFC1	Other	-0.390229390123171	-0.181036121660834	-0.395467355434155	0.455595703699663	-0.37324984831802	-0.154310565219192	-0.389938733455742
HCFC2	Other	0.190775388170649	0.273828343290732	0.239758474475482	0.20600388276599	0.226056142561513	0.199680808826659	0.101450081513005
HDAC1	Other	0.081616352535978	0.281495553832852	0.091462922488372	0.0614741456308808	0.112444721446492	0.130749835844732	-0.22918531498949
HDAC10	Other	0.427720076569305	0.360102539227918	0.252693827396595	0.288181346092561	0.0902373924397271	0.159200025787827	0.201588383523321
HDAC11	Other	0.244287536408146	0.339665909318577	0.439736308604641	0.302155753816755	0.436159865050872	0.432443758008266	0.447698712563388
HDAC2	Other	0.709830388775164	0.869811350178736	0.687403594592525	0.119026255783536	0.640114474562078	0.736307315187345	0.711289358389319
HDAC3	Other	-0.669451072236234	-0.592873605344524	-0.743420636862048	-0.000904200588834708	-0.554788519383266	-0.676235524704636	-0.376228286938776
HDAC4	Other	-0.0755220415233843	0.315873065732399	0.162862956013543	0.202264619657623	0.209559129884783	0.318932017440766	0.324594665386167
HDAC5	Other	-0.149193436796964	-0.282570207744986	-0.0266568019820065	-0.353563025159395	-0.134295576952287	-0.188995696597942	-0.395241452796514
HDAC6	Other	-0.177187476233324	-0.354341426472292	-0.0711538167829621	-0.0861901771718886	-0.502075425798503	-0.223580550006502	-0.30145873363652
HDAC7	Other	0.329041880058798	0.210191873039568	0.444083220888853	0.27001551491097	0.238938650435428	0.314639583869754	0.477418393931437
HDAC8	Other	0.0132942117469573	0.146508592084547	0.637365862503562	0.0228302194013378	0.246707476576682	0.199983301987696	0.438257689958854
HDAC9	Other	0.395310939696293	0.351153071283314	0.285349911327601	0.0155847652554472	0.191417934716054	0.409416252885404	0.199710731034226
HDGF	Other	0.279982667358562	0.0738546074213932	0.280690176900885	0.0385732006288836	0.0855496758161353	0.0550992053823739	0.28656863061805
HDGFL1	Nonessential	0.190193691693376	0.233829261910178	-0.00734235403920196	0.130927481698568	-0.0377598397681486	0.173309466654509	-0.0696352835436841
HDGFRP2	Other	-0.0763934288612389	-0.280516709723013	-0.0738400141462796	-0.133923344785552	-0.553834404492503	-0.634177121233848	-0.454507223812909
HDGFRP3	Other	-0.333805381896771	-0.590153411180356	-0.4833902638574	-0.372467466601536	-0.582385408031453	-0.405352586680585	-0.607997048360733
HEATR1	Essential	-0.832663728587423	-0.75203124608295	-1.11098700820603	0.113785044882086	-0.537628525192674	-0.656472851242897	-0.73028264188687
HECTD2	Other	-0.086843307297098	0.00672519455563836	0.0630396081192951	-0.00939291771631414	0.105357246578983	-0.0174597634708276	-0.000567202241516103
HECTD3	Other	0.0670628397319162	0.193343471155434	0.118185986750564	0.151175376157204	0.167308789441369	0.0150580140784411	-0.0755335287907206
HELLS	Other	0.552161428945647	0.372752893970196	0.460692175441047	0.0493902678825713	0.418758677188701	0.555677753029354	0.561063913218747
HERC2	Other	-0.466799844719159	-0.519860647362293	-0.268544337602155	-0.308419565333877	-0.427307874119519	-0.282437684519581	-0.477768988651905
HERC3	Other	0.441986183325761	0.384742607972271	0.532707481962478	0.127083183183676	0.415246944643095	0.387447080790713	0.528535250155557
HERC5	Other	0.00798726412217411	0.432801932542026	0.223036533816846	0.137887117733389	0.235661084478641	0.339738622725778	0.3166219580665
HIRA	Other	-0.433238721431232	-0.414492701536743	-0.361118735539154	0.458539772892126	-0.639622199376705	-0.202681171362924	-0.255648783023246
HIST1H1B	Other	-0.568431233997607	-0.417470292423627	-0.603435111478682	-0.562673381138059	-0.680951153364691	-0.658859251413182	-0.789431804293812
HIST1H1E	Other	-0.859789637691716	-0.617196473292449	-0.651871574996792	-0.404449845061487	-0.563839629153313	-0.926552358858559	-0.942428641634178
HIST1H3B	Other	-0.755711501578568	-0.334307913362908	-0.439714440783604	0.130408597083679	-0.735349712954381	-0.639095548625108	-0.700299816555378
HIST1H4E	Other	0.331093793757023	0.505705355186933	0.556504582325214	0.410496212254387	0.147694663213342	0.4134427346944	0.453839371077343
HJURP	Other	-0.354848014778316	-0.485703178724187	-0.178733004443828	-0.0726657096686974	-0.144133711529956	-0.223142668166788	-0.129912615867618
HLTF	Other	0.384801984589164	0.169264519719284	0.212202242610498	0.0408872292464489	0.503726579422669	0.317710522973944	0.421367300686394
HMG20A	Other	-0.770919830055042	-0.829517395289147	-0.753336093231028	-0.481662351113203	-0.650238463746386	-0.791905215495295	-0.707799652622185
HMG20B	Other	-0.175896038148092	-0.205041932082886	-0.0219084265564767	-0.443440728978615	-0.252341570832403	-0.269061682306202	-0.293024701844564
HMGN1	Other	0.0128297972214284	-0.0348271343746326	-0.157045474469281	0.039139960531262	-0.0885150235228413	-0.391343435853958	-0.0509187677443578
HMGN2	Other	0.489002549723272	0.349520000031913	0.196038304271542	0.574499616589967	0.284887872471279	0.387372037483072	0.332626052948898
HMGN3	Other	0.0812007621091711	0.268822381579595	0.333017381659615	-0.0739275720492949	0.127461661358336	0.220486461416732	0.311695160688708
HMGN4	Other	0.0787901460586453	0.594257465274094	0.354557584764939	0.131062533246834	0.137785911271132	0.358424804881758	0.497900344715179
HMGN5	Other	0.363410864404189	0.196902935372619	0.307770428311611	-0.0473202098553044	0.61446687306278	0.445721338098131	0.421469014604294
HNF1A	Other	-0.492749391655155	-0.314393646063045	-0.269219679237742	-0.310270977222937	-0.464330854607952	-0.433230773285162	-0.356673959454187
HNRNPU	Essential	-0.935395682502807	-0.796967303572544	-0.779950792276975	-0.174133511795243	-0.867160781889155	-0.821069726718741	-0.414393931875074
HRAS	Other	0.412612965874687	0.156679659455449	0.273775776437343	0.114041808113621	0.303654876887693	0.189198031692359	0.474514647344219
HSPA1A	Other	0.307130819794231	0.270962603501595	0.21747029944474	0.2095961574061	0.30277522711158	0.253367583289316	0.184265372600394
HSPA1B	Other	0.214005163975413	0.299471148764127	0.00508614139281737	0.199845497139414	0.0742041534784989	0.13773002027636	0.0590097576956149
HUS1	Other	-0.342852473040245	-0.231068994328188	-0.134495218559374	0.371182098134705	-0.0210917222270121	0.0543960407724033	0.0541340774913649
HUWE1	Other	-1.3505598148127	-1.2801820698901	-1.57080271031745	-0.223525149019874	-1.60778605322381	-1.39510714914203	-1.71738207076479
IDH1	Other	0.274736767545707	0.254875166247662	0.25119080231277	0.0852647769356429	0.00869810130539042	0.119490718570182	-0.0479979690149392
IKBKB	Other	-0.0911239354848969	0.0371602192054646	-0.0336362226647374	0.0370899210154305	-0.0801743360183395	-0.220415692020114	-0.0627550040631436
IKZF1	Other	0.693289370476607	0.679523591491941	0.529265349800312	0.347705324939455	0.601488837807023	0.495719687534628	0.362157077587153
ING1	Other	-0.13705563090051	0.0239852026344928	-0.17157133035045	0.0176639392041306	-0.00699455825611288	-0.00367567182609152	-0.118872498271148
ING2	Other	0.229164619495987	0.107433862496838	-0.0831138152420635	-0.192325273984894	-0.12585536543111	0.0343663375552783	0.143881208699629
ING3	Other	-0.358140032520527	-0.408786686906944	-0.399225911188238	-0.189014880148579	-0.586871889081523	-0.163794010373074	-0.292673742746252
ING4	Other	0.611196121387287	0.619005805234991	0.77121262200489	0.694008746469491	0.767491899067598	0.5806572521527	0.85309418812856
ING5	Other	0.00857587156280359	-0.231562632445692	-0.155683101075877	-0.218436960171552	-0.393891293842836	-0.0469556277644695	-0.0198436750669524
INO80	Other	-1.1808593987162	-1.09986381633708	-0.861848076538874	-0.278427088841912	-1.43802773934245	-1.08206011740253	-1.23849483338391
INO80B	Other	-0.209331415710496	-0.244486356762281	-0.187699031471335	0.293883122447069	-0.454852049679487	-0.376861819669563	-0.534999686229088
INO80C	Other	-0.0383686784734692	0.210475924706374	0.160282138977881	0.21327004565252	0.0210798755292785	0.033783290762814	0.0319524536086665
INO80D	Other	-0.39687325760679	-0.22693223534774	-0.204563916118525	-0.10942751545673	-0.509413111564046	-0.410889151016582	-0.327231730278404
INO80E	Other	0.615609611849024	0.760940935489684	0.62057641224142	0.644951783464538	0.583958198256271	0.569751143831692	0.649796984168455
INTS12	Other	0.381710175578708	0.091326008252618	0.137420194517481	0.301287829544712	0.346880737838424	0.247776475692926	0.262881560672515
INTS9	Essential	-0.409825248960458	-0.618421270351052	-0.451377821113986	0.182634194754282	-0.453121563677672	-0.378256775236945	-0.581037153160565
ITCH	Other	0.240978118212644	0.38224653094489	0.323205663659091	-0.0470611232524367	0.24070660771985	0.501057564915364	0.0996339004592118
JADE1	Other	0.382587770769534	0.283430400075254	0.339362617543813	0.197207810219404	0.553458300967446	0.370929623586674	0.413810770204162
JADE2	Other	0.382482787878604	0.166094015384107	0.625030963940381	0.322015103029427	0.242613546175145	0.443935315249993	0.572431651642918
JADE3	Other	0.0388367028000942	0.303400818607048	0.139639553976124	0.13054802534902	0.231161559391932	0.288157520512211	0.0910186726364401
JAK1	Other	0.0416296548327937	0.154457328640451	0.143477680975909	0.178319231372201	0.388172852639448	0.159651819225132	0.306461799688058
JAK2	Other	-0.115702236738927	-0.130618002760936	0.0451915875196164	-0.306746834925617	-0.0289843837289586	-0.161230937000438	0.0399470870381002
JAK3	Other	-0.116457007700208	0.189087236021924	0.0245190994451502	0.162609299005961	-0.290667406044227	-0.0037826632604867	0.0332289203118249
JARID2	Other	-0.146527143517202	-0.262222834176312	-0.15803493845219	-0.273220333728894	-0.400886343645333	-0.321825179266036	0.062426264959512
JMJD1C	Other	-0.530483916822463	-0.374045762263764	-0.316277153452696	-0.310373770181238	-0.418809537701198	-0.376894620237171	-0.096569406129916
JMJD4	Other	-0.0936261622205441	0.448535976853314	0.302842641861796	0.1562129681635	0.493489367632985	0.524994022847971	0.327542296813715
JMJD6	Other	0.388791683777339	0.278325049047965	0.210475471387133	0.351972817091082	0.386910343018592	0.415410671211986	0.300046256611223
JMJD7	Other	0.444509041720902	0.347300388372159	0.292221597211552	0.343009276756678	0.303950983010479	0.270658600221068	0.297350938660276
JMJD8	Other	0.0726621629661478	0.118811245997589	0.0969645023292175	-0.0141345521442411	0.0320107876799753	-0.0539855316335315	0.00972182105389535
KANSL1	Other	-0.0784466679684505	-0.0658789664017791	0.0743939308734619	0.472858734729376	-0.0990931119208101	-0.104723351774205	-0.147677041048075
KANSL2	Other	-0.212531019948429	-0.235146676757306	-0.114546720863841	-0.0556376933485908	-0.222419425434366	-0.52728044221993	-0.248264043517194
KANSL3	Other	0.0790948457879387	0.0489520607509784	0.115354610391383	0.424708222045124	0.0571402545713365	-0.167562635429422	-0.0328102507804544
KAT2A	Other	0.328790549652051	0.507087468175512	0.460044762263368	0.271420219310555	0.481872114546401	0.453302759897523	0.379628681320349
KAT2B	Other	0.731477860934263	0.543150459409871	0.62078969554199	0.225955332926184	0.435634593583949	0.397256961685546	0.5133374892058
