Gene	Category	PRMT5_biased	DMSO_biased	PRMT5	DMSO	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
CDK6	Other	0.252941339435666	0.180083386004153	0.251649308157493	0.182966531209485	0.672623291121481	0.749406509880494	0.983546387043455	0.250593490119506	0.972704410310811	0.682894913829792	0.989625021370983	0.526917763332684	0.970145320983711
POLE4	Other	0.309904236765678	0.249372045185979	0.31847029959685	0.24940635945424	0.67635822783171	0.750593384083482	0.983546387043455	0.249406615916518	0.972704410310811	0.449621601128624	0.989521555239767	0.929891602755982	0.997549572641859
PADI4	Other	0.0718494631730836	0.0124598966666803	0.0747076055099768	0.00561798165699217	0.676609897022467	0.750673250992501	0.983546387043455	0.249326749007499	0.972704410310811	0.566054904426608	0.989625021370983	0.771422625267894	0.997549572641859
PRDM12	Other	-0.142750830162987	-0.207172484528718	-0.139348452294337	-0.208447464293003	0.676701889456273	0.750702441284847	0.983546387043455	0.249297558715153	0.972704410310811	0.539444100929016	0.989625021370983	0.583542924954392	0.971058107221159
TNFAIP3	Other	0.189413746903998	0.138071464300354	0.195917088712409	0.126095421999747	0.68378302860701	0.75294390755031	0.983546387043455	0.24705609244969	0.972704410310811	0.706679614915438	0.989625021370983	0.928368373509981	0.997549572641859
ZRSR2	Other	-0.529159793286217	-0.635296174678272	-0.555038047685801	-0.625062391366965	0.685769016920406	0.753570611487066	0.983546387043455	0.246429388512933	0.972704410310811	0.710775727941354	0.989625021370983	0.307811863476151	0.830856144437973
UBR1	Other	0.102594346129342	0.038772625124371	0.105460470594538	0.035161257311651	0.688462405423119	0.754419181549427	0.983546387043455	0.245580818450573	0.972704410310811	0.3879346568937	0.989521555239767	0.242808941001435	0.791429726062985
NAA11	Other	-0.0571598485647252	-0.127555816663714	-0.0570967232454558	-0.127649132421514	0.690943417886225	0.755199450201603	0.983546387043455	0.244800549798397	0.972704410310811	0.626410150965231	0.989625021370983	0.392731893940736	0.887765490258703
TRMT44	Other	0.136753195282769	0.0732908452404962	0.139721828210177	0.0690634182214862	0.691982097202649	0.755525714037915	0.983546387043455	0.244474285962085	0.972704410310811	0.426079358865011	0.989521555239767	0.784254946067057	0.997549572641859
APOBEC3A	Other	0.252546408991201	0.189289660236922	0.253530963970727	0.182839113489114	0.692309773448388	0.755628593139914	0.983546387043455	0.244371406860086	0.972704410310811	0.449058766222629	0.989521555239767	0.57950459625569	0.971058107221159
SMURF1	Other	-0.147858165563185	-0.217820358095349	-0.146920954702574	-0.218092497831924	0.697010179219548	0.757101788252987	0.983546387043455	0.242898211747013	0.972704410310811	0.539823550761396	0.989625021370983	0.682074602809118	0.984134482150505
HELLS	Other	0.462443179929696	0.412478564903059	0.480357891945482	0.408441983248669	0.704304058384998	0.759378280261164	0.983546387043455	0.240621719738836	0.972704410310811	0.440873663547539	0.989521555239767	0.68857489505659	0.984134482150505
MPHOSPH8	Other	-0.222536003200834	-0.302757794070583	-0.227225075043404	-0.299884828925603	0.711592838437646	0.761641528480342	0.983546387043455	0.238358471519658	0.972704410310811	0.478602045062439	0.989625021370983	0.56681397120034	0.971058107221159
ASF1A	Other	0.0881400889381505	0.0206806583177396	0.0903440701051679	0.0173540216927394	0.714829323973532	0.762642743476962	0.983546387043455	0.237357256523037	0.972704410310811	0.141625461587639	0.885134129299616	0.709926672452576	0.986130025641969
PIAS2	Other	0.27394687687543	0.204948449081058	0.27277298342448	0.199554463466496	0.717068067836584	0.763333951143841	0.983546387043455	0.236666048856159	0.972704410310811	0.362612287114237	0.989521555239767	0.405032855700597	0.900218720096862
SMARCA4	Other	0.79318364938662	0.769272534121929	0.817948930014155	0.744448835539818	0.719827156365293	0.764184288779136	0.983546387043455	0.235815711220864	0.972704410310811	0.682208589028346	0.989625021370983	0.898293451885439	0.997549572641859
CSRP2BP	Other	0.1689904569891	0.0988968690152496	0.169684431197206	0.0960597872715711	0.721047589829164	0.764559882415855	0.983546387043455	0.235440117584145	0.972704410310811	0.184507467025462	0.913392202943928	0.694109885049328	0.985104980347281
ANAPC5	Other	-0.978989447544985	-1.1196692759529	-1.01019035180272	-1.08414552969043	0.72428642150653	0.765555044286296	0.983546387043455	0.234444955713704	0.972704410310811	0.390728737191705	0.989521555239767	0.129381498078251	0.701779376050813
CHEK1	Other	-2.55659206687324	-2.72412622018874	-2.60180054193395	-2.67575776752144	0.724306486479206	0.765561202177809	0.983546387043455	0.234438797822191	0.972704410310811	0.30167159868341	0.983715120664115	0.200751873040614	0.776413715197023
PSMA1	Essential	-0.533427031527051	-0.626998352926675	-0.541725367328158	-0.615712699865285	0.724601498046501	0.765651730181724	0.983546387043455	0.234348269818276	0.972704410310811	0.706134444870326	0.989625021370983	0.950162950105386	0.997549572641859
METTL25	Other	0.235834527844757	0.175590103299474	0.24509532574207	0.171089223238269	0.724785420939825	0.765708159439154	0.983546387043455	0.234291840560846	0.972704410310811	0.631790972715681	0.989625021370983	0.992467985617882	0.99881666770079
CHAF1A	Other	-1.59753882145749	-1.74327671912283	-1.62376746568479	-1.69814508490995	0.728425833919659	0.766823523059268	0.983546387043455	0.233176476940732	0.972704410310811	0.695892085728899	0.989625021370983	0.203382100285163	0.776413715197023
ING4	Other	0.0397390333134623	-0.0268705635937678	0.0436427919936687	-0.0309374368101392	0.730411161894276	0.767430551183638	0.983546387043455	0.232569448816362	0.972704410310811	0.493123486034589	0.989625021370983	0.639849271152518	0.983585909611369
SNRNP200	Essential	-1.55687274671842	-1.70929848485041	-1.5987477719335	-1.67350627933014	0.732158075737013	0.767963955019164	0.983546387043455	0.232036044980836	0.972704410310811	0.508866878691333	0.989625021370983	0.0795931560955738	0.60870883006668
WDR61	Essential	0.201215783209968	0.127016933209534	0.202643157910563	0.127757828115129	0.733400781327862	0.768342988598624	0.983546387043455	0.231657011401376	0.972704410310811	0.44835484573576	0.989521555239767	0.392395366549177	0.887765490258703
RPL10	Essential	-1.05232124061464	-1.1973590957112	-1.0812593616484	-1.15633814552052	0.735296396494751	0.768920498832917	0.983546387043455	0.231079501167083	0.972704410310811	0.643103709913316	0.989625021370983	0.461498609610514	0.939435050583098
SUPT20H	Other	0.375428123582558	0.31296477151089	0.385838052186517	0.310515938037512	0.737680737891632	0.769645760039509	0.983546387043455	0.230354239960491	0.972704410310811	0.346575501358807	0.989521555239767	0.599111744805965	0.971058107221159
BRMS1	Other	-0.389517683394993	-0.474357501888989	-0.395407713589783	-0.470779848206633	0.738170877769412	0.769794691325023	0.983546387043455	0.230205308674977	0.972704410310811	0.602065027082695	0.989625021370983	0.933867939566765	0.997549572641859
FGFR2	Other	0.137327754525308	0.0735800069922013	0.144552226101415	0.0691723563132699	0.738246673060353	0.769817717267972	0.983546387043455	0.230182282732028	0.972704410310811	0.596616205092504	0.989625021370983	0.326675109371402	0.836745919489908
CHD2	Other	-0.442076201715993	-0.538641878664053	-0.449692806165082	-0.525210411650835	0.739596315734634	0.770227511063554	0.983546387043455	0.229772488936446	0.972704410310811	0.547969327015923	0.989625021370983	0.811274553215608	0.997549572641859
FRK	Other	0.287167325737394	0.20546312789685	0.28370639354504	0.207831253140312	0.743099724020069	0.771289346637105	0.983546387043455	0.228710653362895	0.972704410310811	0.335644875161137	0.989521555239767	0.856865158787793	0.997549572641859
NAP1L4	Other	0.211874575605187	0.139055808969856	0.213718976694743	0.137762700407982	0.74389475719382	0.771529926287982	0.983546387043455	0.228470073712018	0.972704410310811	0.163572590954929	0.885134129299616	0.46299527090455	0.939435050583098
CHD1	Other	0.100585950428682	0.0308027030904724	0.103702532463855	0.0269115901795025	0.752073470981847	0.773996561651916	0.983546387043455	0.226003438348084	0.972704410310811	0.43116728189266	0.989521555239767	0.68764501673781	0.984134482150505
PARP9	Other	0.145442643842666	0.0777880705387522	0.149221696969319	0.0721785883083468	0.754544395432209	0.774738801037591	0.983546387043455	0.225261198962409	0.972704410310811	0.473921042671415	0.989625021370983	0.902606316087781	0.997549572641859
ALDH1B1	Other	0.0607477674727672	-0.0122260124686556	0.0624977864259646	-0.0148541983243189	0.757571006241479	0.775646078583363	0.983546387043455	0.224353921416637	0.972704410310811	0.333129766674273	0.989521555239767	0.372026603375901	0.873555242553544
SAP130	Other	-0.868213738644189	-1.02163245718632	-0.905869353648575	-0.983654114937263	0.761811691080681	0.776913799142123	0.983546387043455	0.223086200857877	0.972704410310811	0.604846947791192	0.989625021370983	0.118851733116067	0.701191212871287
TET2	Other	0.305793237592336	0.223682500844859	0.305992622611093	0.228101086219312	0.762857957503907	0.777225944064398	0.983546387043455	0.222774055935602	0.972704410310811	0.560297640421868	0.989625021370983	0.830040383286987	0.997549572641859
PRDM14	Nonessential	0.283937240350397	0.204276790492811	0.279584818651032	0.201679009919949	0.762997809107512	0.777267648766183	0.983546387043455	0.222732351233817	0.972704410310811	0.561414823461763	0.989625021370983	0.534250518075063	0.970145320983711
RNF125	Other	0.235749880902303	0.151342344916659	0.231542099714095	0.153375170085423	0.765556476995766	0.778029875165518	0.983546387043455	0.221970124834482	0.972704410310811	0.50654466495846	0.989625021370983	0.459753980764803	0.937965238129652
ASXL1	Other	0.228117478362472	0.1582392983527	0.232441167621339	0.15421051149154	0.76618091936545	0.778215670008756	0.983546387043455	0.221784329991244	0.972704410310811	0.550679878752128	0.989625021370983	0.63185231761101	0.982149459759254
METTL21A	Other	0.0995699186746679	0.0249042490360169	0.101532972509994	0.0231979801902325	0.767203287399965	0.778519670669876	0.983546387043455	0.221480329330124	0.972704410310811	0.369518896409396	0.989521555239767	0.47935227333109	0.954003482053356
SUFU	Other	0.022691054121174	-0.0458388374826483	0.0266382129401849	-0.0518464403976213	0.768669783741425	0.778955316484908	0.983546387043455	0.221044683515092	0.972704410310811	0.237569932373741	0.935222480260008	0.507744557997839	0.968184929791462
PAX5	Other	0.244764036254524	0.174103133979918	0.249587187137206	0.1710382155144	0.769300024874843	0.779142388764886	0.983546387043455	0.220857611235114	0.972704410310811	0.344532892973336	0.989521555239767	0.24190563063462	0.791340976202883
ARCN1	Essential	-1.92578979273284	-2.11138023083513	-1.98266522199406	-2.06149982588878	0.772098874483381	0.779972065601129	0.983546387043455	0.220027934398871	0.972704410310811	0.475492008858012	0.989625021370983	0.0174330044811279	0.38980198019802
H2AFX	Other	0.0635451007555352	-0.0123739266209991	0.0661915234563142	-0.0130733427437982	0.776314922890441	0.781218467976644	0.983546387043455	0.218781532023356	0.972704410310811	0.396544724225721	0.989521555239767	0.53027418126428	0.970145320983711
DYNC1H1	Essential	-1.82672095067705	-2.0093806549552	-1.87629885156481	-1.95564654994841	0.777126577759721	0.781457952574664	0.983546387043455	0.218542047425336	0.972704410310811	0.714314736779382	0.989625021370983	0.164752298127845	0.73478936128907
KMT2C	Other	0.218143664346924	0.145021724876889	0.227220418957745	0.147350822540747	0.782240545088008	0.782963389692422	0.983546387043455	0.217036610307578	0.972704410310811	0.492734660595916	0.989625021370983	0.0519713420358136	0.543027667252707
JMJD6	Other	0.0154829398561848	-0.059442082353603	0.0196948997046161	-0.0602034746642549	0.782522534090138	0.783046226218423	0.983546387043455	0.216953773781577	0.972704410310811	0.278401576565684	0.964620626705594	0.509666306523318	0.968184929791462
PRDM16	Other	-0.0172529621720656	-0.090433976042268	-0.0151946694598157	-0.0953104482064024	0.784652833139975	0.783671427852785	0.983546387043455	0.216328572147215	0.972704410310811	0.421899002871599	0.989521555239767	0.324354841566446	0.835550029657344
PPM1G	Other	-0.485730076248892	-0.569402380113572	-0.489716328644023	-0.56983388553621	0.784670256808825	0.783676537059534	0.983546387043455	0.216323462940466	0.972704410310811	0.63473909576213	0.989625021370983	0.671952213110399	0.984134482150505
CHD9	Other	-0.0136028360227838	-0.08751915438834	-0.00824532683281003	-0.0884749404982269	0.78576827718931	0.783998372700118	0.983546387043455	0.216001627299882	0.972704410310811	0.510853677033046	0.989625021370983	0.186679714483076	0.764497878359264
SBK2	Other	0.1129721558426	0.0474896038669938	0.121197145866135	0.0407139204410634	0.788253364639235	0.784725739930914	0.983546387043455	0.215274260069086	0.972704410310811	0.566880443908711	0.989625021370983	0.592868276094157	0.971058107221159
SHPRH	Other	0.0220945012881487	-0.0565895511106417	0.0264341595047715	-0.05476360716508	0.795255001638537	0.786767408378685	0.984924745563743	0.213232591621315	0.972704410310811	0.614111803359946	0.989625021370983	0.430352113923378	0.916539368222537
RUNX1	Other	0.26885685415687	0.191447420334173	0.273703614327452	0.192164082612417	0.798603884299842	0.787739932679328	0.984924745563743	0.212260067320672	0.972704410310811	0.306942064573216	0.983715120664115	0.615814130608052	0.971058107221159
BMP2K	Other	-0.0281620589452802	-0.104515820063956	-0.0222474910009471	-0.104043613443225	0.801118162016713	0.788468378604248	0.984924745563743	0.211531621395752	0.972704410310811	0.637730864735027	0.989625021370983	0.392829309764608	0.887765490258703
NAT16	Other	0.134291128722378	0.0597882504680827	0.136530886149054	0.0539177798081466	0.809123612694705	0.790777976296648	0.986707340959433	0.209222023703352	0.972704410310811	0.404247854531805	0.989521555239767	0.18048052569121	0.757887542485592
KRAS	Other	0.338091720387781	0.262706514694993	0.349431790122803	0.265903981650925	0.818086583454383	0.79334612537762	0.987890453109037	0.20665387462238	0.972704410310811	0.316211767145593	0.984748623032795	0.691887033068244	0.984134482150505
BRD2	Other	-0.297287380083767	-0.385873689510344	-0.301782897619437	-0.385368639245487	0.818654258054975	0.79350814942387	0.987890453109037	0.20649185057613	0.972704410310811	0.4299646557779	0.989521555239767	0.64580049239271	0.983585909611369
NEK9	Other	0.201881204186484	0.121368008219328	0.204839698807486	0.120627327925656	0.824794464256039	0.795255854982945	0.987890453109037	0.204744145017055	0.972704410310811	0.321696806776938	0.989521555239767	0.485772861722666	0.957837847276791
INTS12	Other	-0.0154415714767568	-0.0978023700951093	-0.0104702858873614	-0.0949445049999965	0.827360259127087	0.79598355076333	0.987890453109037	0.20401644923667	0.972704410310811	0.456316269186238	0.989625021370983	0.194720947944526	0.769603615413806
TP53BP1	Other	-0.247906282151347	-0.329828769398873	-0.243086536812793	-0.327904423487637	0.830727784146249	0.79693628658865	0.987890453109037	0.20306371341135	0.972704410310811	0.31321061113953	0.983715120664115	0.524774615207496	0.970145320983711
EED	Other	-0.143585103551363	-0.225312911078981	-0.141432694813899	-0.226751556111615	0.835636727444957	0.798320349799302	0.987890453109037	0.201679650200698	0.972704410310811	0.544544807758525	0.989625021370983	0.513058148390868	0.968184929791462
CBX2	Other	-0.0355334251539391	-0.116650729464868	-0.0328551470291127	-0.118379631368982	0.837651583704649	0.798886793577388	0.987890453109037	0.201113206422612	0.972704410310811	0.376985861618967	0.989521555239767	0.356537487380223	0.862789850413613
CDK13	Other	0.484022869783754	0.429127005249578	0.507090099064718	0.421354417619189	0.83972105902176	0.799467598201545	0.987890453109037	0.200532401798455	0.972704410310811	0.459582835706167	0.989625021370983	0.478333835172426	0.954003482053356
TDRD5	Other	0.1786008754938	0.0958535688686785	0.182566781080659	0.0965148372360748	0.842820046702165	0.800335452690126	0.987890453109037	0.199664547309874	0.972704410310811	0.256734430764556	0.964333684862975	0.617895286845321	0.972967508018407
PRDM13	Nonessential	0.330894189857372	0.247703225012338	0.336566250346603	0.250431470494169	0.843631739045565	0.800562388655445	0.987890453109037	0.199437611344555	0.972704410310811	0.127407140661227	0.884696502701701	0.723210648435148	0.990492868136263
HERC5	Other	0.159453437356917	0.0833881257602929	0.161386863677387	0.0744046983882591	0.851935087899915	0.802874939577649	0.988323375626644	0.197125060422351	0.972704410310811	0.546570503683507	0.989625021370983	0.761468499264953	0.997549572641859
GATA2	Other	-0.141549450321861	-0.226759510588865	-0.139852715812147	-0.226954386293544	0.853106093747255	0.803199763782989	0.988323375626644	0.196800236217011	0.972704410310811	0.375486121308753	0.989521555239767	0.364994952089127	0.871656568641939
U2AF1	Essential	-1.7076517895959	-1.90111336192332	-1.7595939064911	-1.84702592082253	0.856343062557309	0.80409597571417	0.988323375626644	0.19590402428583	0.972704410310811	0.524635525547238	0.989625021370983	0.139433039905064	0.715074030338814
STAT3	Other	0.279552227809459	0.196234975980629	0.284371494237291	0.196809007697436	0.857621531852946	0.804449259230989	0.988323375626644	0.195550740769011	0.972704410310811	0.398174075771076	0.989521555239767	0.424330044811279	0.916539368222537
USP39	Essential	-0.899165284805026	-1.02843517948029	-0.918737805420275	-1.00677431043029	0.862266337570273	0.805729513866835	0.988809655876094	0.194270486133165	0.972704410310811	0.647552756040597	0.989625021370983	0.100378150516304	0.674298679867987
DYRK1A	Other	0.329200363959863	0.248255868188776	0.334345888453634	0.24512923316388	0.873830378028019	0.808894682834076	0.991605543211071	0.191105317165924	0.972704410310811	0.464367862055965	0.989625021370983	0.309025133282559	0.830856144437973
PHF21B	Other	0.0304446753855734	-0.0505250303885881	0.0390848479185451	-0.0516338719992232	0.88854878840906	0.812877187863195	0.995396162136968	0.187122812136805	0.972704410310811	0.638772286895588	0.989625021370983	0.67955064737243	0.984134482150505
ZMYND11	Other	0.406968464052762	0.313979983778315	0.404965599365047	0.313663275891959	0.894267394963551	0.814410579687407	0.996182744081533	0.185589420312592	0.972704410310811	0.546995372613205	0.989625021370983	0.0948165925716006	0.668877265084999
SPIN2B	Other	0.415110225768416	0.350707261044219	0.436719418173056	0.345059573347194	0.897770670316665	0.815346087912255	0.996230867292769	0.184653912087745	0.972704410310811	0.491454623902834	0.989625021370983	0.537031297047415	0.970145320983711
NCOA6	Other	0.365020375528383	0.278291540221808	0.371509817421103	0.279157481416304	0.904556243431658	0.817149737346713	0.996230867292769	0.182850262653287	0.972704410310811	0.16961193314496	0.890263573972136	0.706065463433642	0.986130025641969
RPL5	Essential	-1.20517677379048	-1.38781046575041	-1.25571430519725	-1.34857048639566	0.909493314839709	0.818455107489352	0.996230867292769	0.181544892510648	0.972704410310811	0.424642540924278	0.989521555239767	0.176858428239962	0.754685964779684
NTMT1	Other	0.110005704746019	0.027334013996017	0.115266473636199	0.0220009900382709	0.913503981607147	0.819511229758988	0.996230867292769	0.180488770241012	0.972704410310811	0.368730126617479	0.989521555239767	0.165301369135125	0.73478936128907
SP140	Other	0.16768041919611	0.0700218107671116	0.166341185705218	0.0723653087097341	0.920464974737672	0.821335085928711	0.996230867292769	0.178664914071289	0.972704410310811	0.352834088104025	0.989521555239767	0.126343895570237	0.701779376050813
TAF8	Other	-0.556318193288035	-0.681108430930625	-0.566061917082935	-0.660076753842209	0.920846733139481	0.821434773979458	0.996230867292769	0.178565226020542	0.972704410310811	0.616935682799657	0.989625021370983	0.591247631024283	0.971058107221159
NAA40	Other	-0.138659913135042	-0.231469740733769	-0.135750017031855	-0.230773908658185	0.930734246202053	0.824004474911995	0.996230867292769	0.175995525088005	0.972704410310811	0.509146374186767	0.989625021370983	0.829996103367045	0.997549572641859
SMYD1	Other	0.277359698055657	0.193399251013792	0.283518048356485	0.188070692020831	0.934883686417518	0.825075877400488	0.996230867292769	0.174924122599512	0.972704410310811	0.274525213196648	0.964620626705594	0.597579659575975	0.971058107221159
PRDM7	Nonessential	0.246821768834729	0.145560289552098	0.241883308483154	0.145987326732953	0.939279671008009	0.826206413408415	0.996230867292769	0.173793586591585	0.972704410310811	0.242216938244702	0.945617600755083	0.824354841566446	0.997549572641859
NLK	Other	0.302473970236911	0.208721049224881	0.299276681517773	0.203325082569668	0.939824652047928	0.826346244238881	0.996230867292769	0.173653755761119	0.972704410310811	0.495952695344681	0.989625021370983	0.722741281283763	0.990492868136263
TAF1	Other	-1.23246419644646	-1.41538169226889	-1.27279684536898	-1.36907598868541	0.94303418933483	0.827168292248546	0.996230867292769	0.172831707751454	0.972704410310811	0.4546665057254	0.989625021370983	0.0537956747374201	0.546026224244046
PTPN14	Other	0.176389319563406	0.086359686296501	0.181540749672063	0.0852412698820129	0.94323346209508	0.827219249409618	0.996230867292769	0.172780750590382	0.972704410310811	0.60227245874681	0.989625021370983	0.577556279778246	0.971058107221159
METTL5	Other	0.350463550134908	0.273277589549	0.366455840003294	0.270023342107227	0.944536878097258	0.827552317066443	0.996230867292769	0.172447682933557	0.972704410310811	0.472412890986378	0.989625021370983	0.568098088878655	0.971058107221159
SPEG	Other	0.000511343582273833	-0.0880385522135467	0.00527693774130067	-0.0914083088509016	0.947013508572145	0.828184052265493	0.996230867292769	0.171815947734507	0.972704410310811	0.252313285319658	0.964053511138347	0.439952000566783	0.926301952229121
TDRD6	Other	0.0992007029711367	0.0121548734836422	0.102685023050411	0.00578006226456476	0.949166441014787	0.828732016635031	0.996230867292769	0.171267983364969	0.972704410310811	0.206489528197053	0.914359572128442	0.292862962503764	0.83033303330333
TAF4	Other	-0.136975093708458	-0.23279991025718	-0.134691250590522	-0.231987593063652	0.953001506551665	0.829705346310509	0.996230867292769	0.170294653689491	0.972704410310811	0.208836316703026	0.914359572128442	0.336549531518447	0.836908690869087
GNAQ	Other	0.145128776997512	0.0468645818817439	0.14375342141202	0.0463260078346291	0.954285844299611	0.830030514262421	0.996230867292769	0.169969485737579	0.972704410310811	0.239984325436532	0.941412195922958	0.632667068137941	0.982149459759254
UBE2I	Other	-1.07356571120474	-1.24814599470275	-1.10900870234839	-1.20662136769042	0.956101086763174	0.83048941709916	0.996230867292769	0.16951058290084	0.972704410310811	0.203571730316711	0.914359572128442	0.327959227049717	0.836745919489908
LRWD1	Other	0.00674247955433434	-0.0864365436172866	0.0108015501995888	-0.0877854691311657	0.965648573332631	0.832889969527394	0.998039641941722	0.167110030472606	0.972704410310811	0.152980291524305	0.885134129299616	0.396424839263891	0.889965803809297
STAG2	Other	0.317606922205087	0.21484037111146	0.315070600556327	0.215638994268319	0.97392450048482	0.834952986148689	0.998706381412689	0.165047013851311	0.972704410310811	0.187315214657229	0.914359572128442	0.613467294851131	0.971058107221159
ARID2	Other	0.656398697745698	0.590889565680646	0.67466766817399	0.574835415890535	0.977850344998124	0.835925826582748	0.998706381412689	0.164074173417252	0.972704410310811	0.228130546681607	0.917445867590061	0.932335854336775	0.997549572641859
METTL20	Other	0.15903161415819	0.064766005703187	0.161861774912471	0.0619467813886602	0.9786611087351	0.836126272810623	0.998706381412689	0.163873727189377	0.972704410310811	0.416297026547249	0.989521555239767	0.55477868896013	0.971058107221159
APOBEC3H	Other	0.200002589557434	0.10279660512047	0.202129243244217	0.100542457910716	0.995042639507986	0.840142236704318	0.999997458417507	0.159857763295682	0.972704410310811	0.0659217153829886	0.793765424626525	0.0930099718379709	0.668877265084999
NAA50	Other	0.0460278710836539	-0.0502531643686612	0.0491682837615517	-0.0525012420772626	0.995853396042436	0.84033930904904	0.999997458417507	0.15966069095096	0.972704410310811	0.29549190635267	0.971646915594957	0.154452788749358	0.728908395041185
HDAC11	Other	0.136611691390754	0.0390741642936993	0.137061149315293	0.0345507416781978	1.00409301713344	0.842333109553169	0.999997458417507	0.157666890446831	0.972704410310811	0.220928516651042	0.914359572128442	0.591557590463876	0.971058107221159
RPA1	Essential	-2.13054228846189	-2.34001939524807	-2.19291715687156	-2.29553663306767	1.00516175664127	0.8425905165756	0.999997458417507	0.1574094834244	0.972704410310811	0.513281854207772	0.989625021370983	0.188362351440869	0.766174617461746
METTL10	Other	0.215555874562939	0.109395662629877	0.210859980665368	0.107148130695211	1.01586569387275	0.845153326318838	0.999997458417507	0.154846673681162	0.972576298738983	0.196551942816363	0.914359572128442	0.156516233018651	0.732155433116533
SPIN3	Other	0.240954083911039	0.133055762351319	0.236965143802355	0.132556142699403	1.02269692888003	0.846774418041013	0.999997458417507	0.153225581958987	0.967831641978232	0.271872801532335	0.964620626705594	0.335655077135621	0.836908690869087
MORF4L2	Other	0.0212286385190644	-0.0790581324792634	0.0233772307684745	-0.081322890461805	1.02554955281129	0.847448021639083	0.999997458417507	0.152551978360917	0.967831641978232	0.430763352634875	0.989521555239767	0.413180360969907	0.903983646896979
BRD3	Other	0.0935842789806992	-0.0019654089813448	0.0964430043480561	-0.00864414812355305	1.02934198925772	0.848340500695623	0.999997458417507	0.151659499304377	0.967831641978232	0.273629794959639	0.964620626705594	0.20695106183248	0.776413715197023
PRMT7	Other	0.260145980127448	0.160003591559622	0.263863313692791	0.15859092484254	1.03115708095717	0.848766418206664	0.999997458417507	0.151233581793336	0.967831641978232	0.118281434317838	0.8731408504228	0.519505304734409	0.970145320983711
TAF9	Other	0.252870281731972	0.148852220830931	0.254678859233902	0.149144002472507	1.03372894794347	0.8493685519369	0.999997458417507	0.1506314480631	0.967831641978232	0.0569145106293233	0.793765424626525	0.222316194052321	0.791340976202883
JADE1	Other	0.24885842136669	0.137919119243462	0.243788416220563	0.13738409911356	1.04224860411406	0.851351782942648	0.999997458417507	0.148648217057352	0.966213410872786	0.169254612344662	0.890263573972136	0.34665420924919	0.848051216500206
AEBP2	Other	0.175486192419517	0.071619272021728	0.178341593767617	0.0712475211037328	1.04900737145299	0.852912637129603	0.999997458417507	0.147087362870397	0.961658898766692	0.13424810806834	0.885134129299616	0.31579996103367	0.830856144437973
BRCA1	Other	-0.490250731114659	-0.619043040935804	-0.495691378138409	-0.60341764735888	1.05520213044523	0.854333554992341	0.999997458417507	0.145666445007659	0.957971091285666	0.524636827810498	0.989625021370983	0.568354912414318	0.971058107221159
CHD8	Other	-0.506495269400279	-0.637805589378611	-0.512416299340274	-0.620732942738584	1.06098708088328	0.855652113802343	0.999997458417507	0.144347886197657	0.954916785615268	0.382500702049274	0.989521555239767	0.775080146655095	0.997549572641859
WHSC1L1	Other	0.228425943411294	0.110010072502855	0.223273617172958	0.114888701247064	1.06165606879497	0.855804075077136	0.999997458417507	0.144195924922864	0.954916785615268	0.470533631965391	0.989625021370983	0.150246196354877	0.717842938139968
MYCN	Other	0.0365572718109385	-0.0647213237978033	0.0405320116935713	-0.0682759259763786	1.06580116848842	0.85674323370027	0.999997458417507	0.14325676629973	0.954916785615268	0.436571305825415	0.989521555239767	0.507859685789688	0.968184929791462
SMARCD3	Other	0.0469736136730419	-0.0530646251956865	0.0509370141990961	-0.0588117686101571	1.07502030900142	0.858817182082784	0.999997458417507	0.141182817917216	0.950857773683421	0.126123931230379	0.884696502701701	0.368466497812572	0.873555242553544
MYSM1	Other	-0.0483697569357278	-0.157033530193051	-0.0472813882475836	-0.157560766663462	1.08021950199154	0.85997777700474	0.999997458417507	0.14002222299526	0.94875663823455	0.255352424651561	0.964333684862975	0.269766556262066	0.80929432465793
SETBP1	Other	0.0838626746548364	-0.0163589017115607	0.088486165015621	-0.0223312844965023	1.08549194570735	0.861148085477059	0.999997458417507	0.138851914522941	0.946563661199071	0.287354635290653	0.964620626705594	0.293500593350927	0.83033303330333
CDK1	Other	-1.56724605182673	-1.75019389764101	-1.59739164634601	-1.70842179510039	1.08757614014	0.861608865650743	0.999997458417507	0.138391134349257	0.946563661199071	0.242783322760662	0.945617600755083	0.583135549690926	0.971058107221159
GSG2	Other	-0.119886222745192	-0.22006636505599	-0.115929019499871	-0.227537952407798	1.09324752240621	0.862857431551329	0.999997458417507	0.137142568448671	0.946453034108728	0.509322581803788	0.989625021370983	0.111660674117501	0.683357680030298
RUVBL2	Essential	-1.70188944825978	-1.90342016396457	-1.73961622222487	-1.85160687279907	1.09698789226582	0.86367665752913	0.999997458417507	0.13632334247087	0.946453034108728	0.201328048324365	0.914359572128442	0.0539550824492109	0.546026224244046
SP110	Other	-0.00977067333156745	-0.115617921044619	-0.00527035746599947	-0.117696929547702	1.10125939398537	0.864608110749121	0.999997458417507	0.135391889250879	0.946050826140514	0.148248004766252	0.885134129299616	0.380484068084805	0.880706393620729
CDKN2C	Other	0.284459540218404	0.16918951906713	0.280742958062536	0.167867823724295	1.10565475970402	0.865562010803199	0.999997458417507	0.134437989196801	0.945293534100778	0.118546080154044	0.8731408504228	0.532709576861085	0.970145320983711
